category,department,text,option1,option2,option3,option4,correct_answer_index
Career Questions,Electrical,"In the electrical engineering industry, what is the primary role or function of Control Systems Engineer?",Installs residential electrical wiring,Designs systems that dictate the behavior of dynamic processes and machinery using feedback loops,Sells electrical components to businesses,Designs high-voltage transmission towers,1
Career Questions,Electrical,"In the electrical engineering industry, what is the primary role or function of Electronics Design Engineer?","Develops and tests components like PCBs, microchips, and embedded systems",Manages human resource payrolls,Operates heavy machinery on construction sites,Oversees the construction of hydroelectric dams,0
Career Questions,Electrical,"In the electrical engineering industry, what is the primary role or function of Telecommunications Engineer?",Programs CNC machines for mechanical parts,Designs electric vehicle battery systems,Inspects buildings for structural integrity,"Designs and manages systems for transmitting data via wires, fiber optics, or radio waves",3
Career Questions,Electrical,"In the electrical engineering industry, what is the primary role or function of Instrumentation Engineer?",Designs residential lighting fixtures,"Focuses on the measurement and control of process variables like pressure, temperature, and flow",Writes mobile applications,Maintains public relations for utility companies,1
Career Questions,Electrical,"In the electrical engineering industry, what is the primary role or function of Altium Designer?",A widely used software for designing Printed Circuit Boards (PCBs),A tool for simulating fluid dynamics,A program used exclusively for writing C++ code,A financial accounting software for engineering firms,0
Career Questions,Electrical,"In the electrical engineering industry, what is the primary role or function of MATLAB / Simulink?",A software strictly for drawing 2D architectural floor plans,A database management tool,A programming and modeling environment heavily used for control systems and signal processing,An operating system for industrial robots,2
Career Questions,Electrical,"In the electrical engineering industry, what is the primary role or function of ETAP?",A compiler for Python scripts,An analytical engineering software used to simulate and analyze electrical power systems,A software for editing promotional videos,A tool for managing employee timesheets,1
Career Questions,Electrical,"In the electrical engineering industry, what is the primary role or function of PLC (Programmable Logic Controller)?",A certification for electrical safety,A type of advanced solar panel,An industrial computer control system that continuously monitors input devices and makes decisions to control outputs,A high-frequency radio transmitter,2
Career Questions,Electrical,"In the electrical engineering industry, what is the primary role or function of SCADA?",A specific programming language for microcontrollers,A system of software and hardware elements that allows industrial organizations to control processes locally or at remote locations,A type of alternating current motor,A government regulatory body for electrical standards,1
Question Bank,Management of Science,What is the best description or definition of: fundamental accounting equation?,Assets = Liabilities + Equity,Assets = Liabilities - Equity,Cash = Inflows - Outflows,Revenue = Expenses + Profit,0
Question Bank,Management of Science,What is the best description or definition of: Return on Investment (ROI)?,Gross Profit / Revenue,Total Assets / Total Liabilities,Net Profit / Cost of Investment,Total Revenue - Total Expenses,2
Question Bank,Management of Science,What is the best description or definition of: Balance Sheet?,A snapshot of a company's financial position at a specific point in time,A record of all cash transactions,A projection of future sales,A summary of revenues and expenses over a period,0
Question Bank,Management of Science,What is the best description or definition of: Income Statement?,A summary of revenues and expenses over a period,A record of equity changes,A breakdown of operating cash flows,A snapshot of assets and liabilities,0
Question Bank,Management of Science,What is the best description or definition of: Liquidity?,The profitability of a company over time,The market share of a company,The total amount of debt a company owes,The ease with which an asset can be converted into cash,3
Question Bank,Management of Science,What is the best description or definition of: Marketing Mix (4Ps)?,"Planning, Production, Pricing, Placement","Profit, Product, Priority, Penetration","Product, Price, Place, Promotion","People, Process, Physical Evidence, Packaging",2
Question Bank,Management of Science,What is the best description or definition of: Market Segmentation?,Analyzing competitors' market share,Combining multiple markets into one global strategy,Dividing a market into distinct groups of buyers with different needs,Setting different prices for the same product,2
Question Bank,Management of Science,What is the best description or definition of: Brand Equity?,The cost of manufacturing a branded product,The total monetary value of the company's physical assets,The commercial value derived from consumer perception of the brand name,The number of shares a company has issued,2
Question Bank,Management of Science,What is the best description or definition of: SEO (Search Engine Optimization)?,Paying for top placement in search results,Sending mass promotional emails to customers,Improving a website to increase its visibility in search engines,Creating physical billboards,2
Question Bank,Management of Science,What is the best description or definition of: SWOT Analysis?,"Strengths, Weaknesses, Opportunities, Threats","Strategy, Workforce, Objectives, Tactics","Sales, Wealth, Operations, Taxes","Service, Warranty, Operations, Time",0
Question Bank,Management of Science,What is the best description or definition of: Onboarding?,The termination of an employee's contract,The annual performance review,The process of integrating a new employee into an organization,The process of interviewing candidates,2
Question Bank,Management of Science,What is the best description or definition of: Performance Appraisal?,The regular review of an employee's job performance and overall contribution,The process of union negotiation,The process of calculating employee payroll,The initial screening of job applicants,0
Question Bank,Management of Science,What is the best description or definition of: Maslow's Hierarchy of Needs base level?,Esteem Needs,Physiological Needs,Self-Actualization,Safety Needs,1
Question Bank,Management of Science,What is the best description or definition of: Fringe Benefits?,Additional compensation provided to employees beyond their base salary,The primary hourly wage paid to workers,Penalties for poor employee performance,Taxes paid by the employer to the government,0
Question Bank,Management of Science,What is the best description or definition of: Turnover Rate?,The speed at which inventory is sold,The percentage of job applicants hired,The total revenue generated per employee,The percentage of employees who leave an organization within a certain period,3
Question Bank,Management of Science,What is the best description or definition of: Just-In-Time (JIT) Inventory?,Selling goods immediately after they are produced,Ordering inventory once a year in bulk,Keeping a large surplus of goods to prevent shortages,Receiving goods only as they are needed in the production process,3
